reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEApMEjj_A3bSd_C_gBiLML3RoHgVzeWZIXbk799ANOZKwB-B9pnMNU2SBSo876MKGLPyVFAlM3xKVdMgU,Ivelisse Doñe difo,https://lh3.googleusercontent.com/-Q9yiNu7oaA8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnqG43s5S0giryg_b0cFJ4aWFsQqw/photo.jpg,👍,5,0,20.26.1,2020-07-12 09:02:19,,
gp:AOqpTOFHoRIUla8eVwbvLDAkytyPrj6cOnetNdzDoQKu82OFYHEVd_CG5lsPqQ5tUGJriqQttIMI5ZZdA5-QPnc,sheryl joseph,https://lh3.googleusercontent.com/a-/AOh14GgaPH9IgAvYp1dKope89zxqw1NkdtnlCBzenLTKiA,"Trying to place a grocery order to be delivered to my home, but, the app wont let me check out. Im not going to any stores with this virus out of control in texas.",1,0,,2020-07-12 08:43:38,,
gp:AOqpTOE_GJkN3pWoZd0RCXsSEXgJq6ehRShwEnZ-E7RNGOb7tvMyoJQNt_ddNuQ2g33hVdR9kvUauyDQpSQUpUo,Genesiz,https://lh3.googleusercontent.com/a-/AOh14Gip-grsGM2DBljXj55xui8x1q0KmNWtx3DhnZPlsnY,"Doesnt work! Everytime I open it, it just sits on the blue screen!",1,0,20.26.1,2020-07-12 08:21:36,,
gp:AOqpTOHhHAtomdm4lDpPhZYp6kOX4Ti4QGzig9uTzWqxeSYI-XbaULPdbzLQkaZDzHAK7icT4zlCdnSI0jOrwlI,Jamie Craft,https://play-lh.googleusercontent.com/-6V21F1cJlvM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucko3V3GcGdvmqPc6og5u3PwlRd80A/photo.jpg,They need to fix the bugs,1,0,20.26.1,2020-07-12 08:18:17,,
gp:AOqpTOHVQbvlAKVma1fRQxf5yNT-kxRVcpvCmeilPGi3zcaOhqVamscxa0Jw5k-bheHZ7m3UyKqP_4iTJwjyfM4,S Swanson,https://lh3.googleusercontent.com/a-/AOh14GifIoIHnWbVB9sB2ENwcuQz1az4oCOD0jLvuNJQDA,A textbook example of misguided idiots ruining a functioning product. For some time now I've used the program to find items while shopping. Type in the item & it would indicate the aisle in which it was located. That function is not available now. Just online or pickup. I use neither. Bottom line? For my needs it is useless!!!,1,89,20.26.1,2020-07-12 07:46:34,,
gp:AOqpTOH5KKp4ZruoIIG_IUUWv0anj3ACPM7zsTLZ1iYiQpSp3msOo80sq3-lynu4QOHBpStaoyMZMnF-SBhsDR8,carrie dallner,https://play-lh.googleusercontent.com/-U2JL_pLH1Gg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckcaDX5jRDisnBLtu-x0mwfyAtXWw/photo.jpg,Little slow to recognize when you are at Walmart to pickup your grocery order.,3,0,20.26.1,2020-07-12 07:45:56,,
gp:AOqpTOGEeOoUsq26zyV6DV-Yx_NUKe7ydFpVqZeZVJbkFi0b4WUcg3MxW-biYjeO_LS1rA6h7RC8eeuHo3djvvE,adam torres,https://play-lh.googleusercontent.com/-9Og3AKZ6E1I/AAAAAAAAAAI/AAAAAAAAAxI/AMZuuckqHTx23MbA53DJIkFSW9weAYdLRA/photo.jpg,"Use to be a good app, now it crashes, or just stays stuck on the Walmart logo.",2,0,19.11,2020-07-12 07:42:20,,
gp:AOqpTOF7RKDlkomr6Qg6voUt98NZ8USzHx1rvNXs2WYoTo4E3xJWM0m2oN9paKA8dK-1sfv6NYjykwGY0wDOu1c,mackenzie finley,https://play-lh.googleusercontent.com/-Bc-FpW1bPrs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckRbZIdCtczLEcVuB_Rp2S4LqWZFg/photo.jpg,Updated now won't even open Very annoying as I'm trying to shop for the week and would like to put together my order and already have some items saved in my cart. Can't even get to the screen which will let me choose between grocery or regular shopping. I was just using it yesterday and it was fine for regular shopping. Very disappointed.,1,10,20.26.1,2020-07-12 07:29:55,,
gp:AOqpTOHccepuq-_esVzw7PZRd4yvXx-CuTbUxan_ZCdYHPWOfLi_VBK_uo0s7auWfC4sb8NtziGnkrrp4iJuvj0,Pamela Carroll,https://lh3.googleusercontent.com/a-/AOh14GhNDjr9lTle9rZPr7HHW1LlzAOG32QcOZW7K7mzgA,I sprained both ankles. I was forced to find a way to get my shopping done. I was really glad Walmart delivered.,5,0,,2020-07-12 07:27:41,,
gp:AOqpTOFHmOMfU2j3HU_IkZR1r957KT2TE-4epp9ssPATX4FFq4rEnHaDwGbiu67e1DTq5EAsGTFORZv0YmAqcpk,Nichole Evans,https://play-lh.googleusercontent.com/-VJ9QaWDloZY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmGnbzay2sPb1JK3LaalJabbD-3WQ/photo.jpg,"The grocery part of this app is terrible!!! Get to the check out and 75% of my list is no longer available? Each time I try it cycles various items from my cart, says to remove. Then this error occurs just when I think im finally getting to the end it says try again later. So I've now missed on two reservation slots because this dumb thing won't process my order.",1,0,20.26.1,2020-07-12 07:00:23,,
gp:AOqpTOFAfS__RhxVnRcvY0WIVxRtsTAuOx3a8Thk84PBNqa1ruvCKM-SAXF_OyJxqB9c4HU9PQTZx2juIUA0qPM,Alaycha Baker,https://lh3.googleusercontent.com/a-/AOh14GiWMBURINXhO7kmIUKtCX486GwJY15McK7bFRo,This app is not working,1,0,19.15.1,2020-07-12 06:58:09,,
gp:AOqpTOEDYRkAWii6uQ3VPu_V2RBSdeYD-SRZWNJ5py1UrekpHQcXoTv4WSodign017lgOriiwm6Awo2o4JuTabA,amy l,https://lh3.googleusercontent.com/-eHE7BTxO3mg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMoOIXKwIe8eY6r_qsYoaG27-17Q/photo.jpg,Terrible since they changed this grocery app hate it!!! since they merge the grocery app with the regular Walmart app the grocery feature is horrible!!!! It's hard to go in and view things that you ordered that you didn't get on your order You can't even tell It's hard to place orders on this It's absolutely horrid.,1,1,20.26.1,2020-07-12 06:53:49,,
gp:AOqpTOFAsoIcm8XwZ8CPlsKFdBCIiSejQC6iH2J7oge_AX92FFjLqAQo-urRqWYLD2R4DhvNJKMGBrloy8FvTeg,Tiffany Smith,https://play-lh.googleusercontent.com/-KMC1-gqM4cI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclftFr9yrkY9vCGFAzl1GlFsujfiw/photo.jpg,Everytime I am ready to checkout with my groceries my entire cart over $100 is deleted and I have to start over.,2,0,20.26.1,2020-07-12 06:36:40,,
gp:AOqpTOFvE7AnB3gQcTPdg_9N3f-RL0B8QHZwW8eL9Uj9e5JacNUc5u63_ODLpRiTzvQYlnA6fMyPy-x1DdQO0s8,Shelly Fenley,https://lh3.googleusercontent.com/a-/AOh14GhKkwHI9GJYAQNWW9EvbxPPlpgYCQGPkZcbSfD5iw,So far so good,5,0,,2020-07-12 06:31:56,,
gp:AOqpTOF4sET8xlWzk_CHblShHwD55FA_TPZn-SVX3DNbt8hyyF3cNM7Zft96U9STL6tWhg2SuEhNknvT7ZXt4IY,Michael Potter,https://lh3.googleusercontent.com/a-/AOh14GjhKAmFM8XpdNOkHYwKvfXwYeUIHBYtM5tSXr80gUQ,"If you click on a link in web browser, opens Walmart app, and it never loads and ends up crashing the app and freezes phone.",2,0,20.26.1,2020-07-12 06:17:04,,
gp:AOqpTOG6Qndny7juroEnJJ46Z_b5lkEBIMl4ztq1BqVw8nlIpZ4zYpkK5pXJzzFOjR3x6YcxpPUnkfdHutLgLpg,Kelly Whittaker,https://play-lh.googleusercontent.com/-rs3NAq8BsWo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm-HCmpco1jRDOr-RBroSmIR8KcLQ/photo.jpg,"This was an amazing app until recently, it just stop working. Not sure what happen but the app won't even load up now.. I just get an error msg. I will edit review once fixed.",2,1,20.26.1,2020-07-12 05:45:35,,
gp:AOqpTOEZn7mdPPTPH_LExqwtz-KDbxHmMb_4aXKjakMYFNXOouGlCCSXooQNGvU4bli5M1rqUQB8iFJlIxdwfO4,Crissy French,https://play-lh.googleusercontent.com/-VLHEqG4HYxo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucky4GN35UC-KXzMbTcdGP_T7MH2yw/photo.jpg,Keeps stalling,2,0,20.26.1,2020-07-12 05:18:21,,
gp:AOqpTOGrW1SAuh38pYU1EeaJigRjLkDhhQkjV4gYjc7m2uwbboPAJEYzwWJf6F7yoPQe7ozxrV8LhVc64SSzD2E,Prettygirl Vona,https://lh3.googleusercontent.com/a-/AOh14GhXLcjNQ8wzuTpezCGc0088akOYEEN36sZAIrP6EQ,Oh my God this app is horrible this is the worst app I ever used in my life if I could give it a half of star I would I've been trying to place a Walmart grocery order all night but like always like clockwork it crashes,1,0,20.26.1,2020-07-12 03:13:16,,
gp:AOqpTOHdlEHP2IROYuDp3r0qbrZb_YWVA_lsPeoYDjksAm4XMehwzKFF56xyTva2bR1Sucd7msTRhmtL-Bc09B4,Gregory Parris,https://lh3.googleusercontent.com/a-/AOh14GgDYlCl8n6uuE9mrkKdZ3UeELY9_LB9IYOYNckLeg,Charged My card and had it marked pay cash when I pickup at The Store.,1,0,20.26.1,2020-07-12 00:50:18,,
gp:AOqpTOFnn_jf9G1eNcrt8xLY3-gv8muFv0xJis3OwAbizVNUwlO8e3u2pG2zvjv4ATl3M4-jWXEO-GeBteqs4i4,Debbie Hernandez,https://play-lh.googleusercontent.com/-9GQelKKsm-Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck5dFaFUr0QdJ4MLZGaG54cUcejpQ/photo.jpg,Walmart always there exspecially when I comes damaged or I never recieved it. They help fix any problems you have. Walmart is by far my favorite place to shop weather on line or in store😊,5,1,20.26.1,2020-07-12 00:47:15,,
gp:AOqpTOF265eXSKjkqvID_3yGc0xnAHWb1CnwzRC60bnUa0NJ6fKSON3uPAWqXMJ6KQoANyTgacXj5XIa6RRn0xo,Courtney Kline,https://lh3.googleusercontent.com/a-/AOh14GhLriD6nTXQ8Y0-C5nzARyB-mWEeoSbrm9SpWvu-Q,My app use to work. Now it won't load past the initial blue screen.,1,0,20.8,2020-07-12 00:27:20,,
gp:AOqpTOFnMGcHrfm9WXfyMnfr-QwqmctYiOEd5qFDO72q2S70GSSyGfucJUIrETyck7d4LZ8A6Mi2gRRE3au47AU,LEWIS BEARD,https://play-lh.googleusercontent.com/-3GwV_DzmV8A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm2noxD9p9iW8w8BCh8DuBSNMh7LQ/photo.jpg,Terribble,1,0,,2020-07-11 23:55:26,,
gp:AOqpTOH7zQLX6nDTj5OZ-cj6CWfAu9Y41Rc2TPU4QdY06Ouh6svVlHXTJSMJh1GXAxdRXzjzFrPg2YSOnuNAiTQ,Tyson Walters,https://lh3.googleusercontent.com/a-/AOh14GhKUPXLBGMIvXxVtqWe71RCPo5OQSqm4OI3Xw2XSQ,Vary easy to use,5,1,19.43,2020-07-11 23:03:10,,
gp:AOqpTOE4e23qkBoFAgrTmkgwKWSk38rjMKjpOaHXidpXdeMhfZUl-H8CUspgE4d0oIv31JpquZzAZuTHgZVA0BY,Tiffany Sheffield,https://play-lh.googleusercontent.com/-erXJvkaoy-E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckgQtNDECnTJZuO_64D1FaOJXLQnQ/photo.jpg,"This app is trash...the walmart grocery app was awesome. Never had any issues ever, but this app is a nightmare. Not only was I unable to add things to my order later like I was able to in the old app, but this hunk of junk app took forever to check out. It kept kicking me back to the prior screen over and over. Also, I wasnt able to tip my driver TWICE now. Which is extremely frustrating, because I get the same drivers everytime and I always tip them. Please fix or bring back the old app",1,16,20.26.1,2020-07-11 22:49:38,,
gp:AOqpTOHuQ4Kxsxg8ftM9fXja_KfhEl4ElkKabvUuohZI7dCwVmV8LXrOre86v05Q3Zzp6FOZTIfCi38-n2pseRE,Shaela,https://lh3.googleusercontent.com/a-/AOh14GhccDjF--duhrYEGrPOVlbrp_e8PGZT_6icw3uL,"The previous grocery app was so much better!! This is constantly crashing, not letting you checkout, or it just won't even open. After the last update it won't even open to let me look at anything. So annoying.",2,1,20.26.1,2020-07-11 22:16:03,,
gp:AOqpTOFP11fjzksbeeXMcLvj7NI6RrpyYhAN5rXoj_b3prlBZHr_cSJXlFCnSyCBizxpramQyFEFXpl4tHzj6qc,Timm Kraemer,https://play-lh.googleusercontent.com/-VzD75Fqrdh4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl8GH0j-aIFie3_BRYeSjd76fUwGQ/photo.jpg,"Worst store ever, nothing but cheap items and the biggest supplier of Chinese products. Walmart and Amazon are the worst things that ever happened to all other local shops",1,0,20.26.1,2020-07-11 21:52:00,,
gp:AOqpTOGs0rVfdPomCu5g149jStw86EevTd8w6AsbhttqsH8SNUv7A0l2E2Xl95WNFzpAI2E32s6NVv6BqJqVbHM,Marisela Mateo,https://lh3.googleusercontent.com/a-/AOh14Ggu9OLZUj2S1ceHE9glIWBCGWFCQjfTSFOK_e3A4w,Like to shop,5,0,20.26.1,2020-07-11 21:22:50,,
gp:AOqpTOG7_4TtxcdSulEbL5lIQPIZhVOeYrvdlB-3rWfI7BfOZ__IzYl8YCSqdxcVqnJAEe4ir1LM6pABQjQv_Ks,Leteshia Colburn,https://play-lh.googleusercontent.com/-eJ988LX0XcE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckMLvHax18ijkTCuaaZWIdFW5P3Jw/photo.jpg,This app is not letting me add to my pickup order. The updates made the app worse.,2,0,20.26.1,2020-07-11 21:19:53,,
gp:AOqpTOHBF06Oy2X3V2SLlsa-qUglCU_p20NyAyoTWC0zAOvzztpRwd2N4CfJfFbgvlxiCNoVccXWOqC7TVAHcJA,MARY IRWIN,https://play-lh.googleusercontent.com/-nwzVTwgi3uA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclmS6w4q_TrOqa1yzd2Bv8Jzc5A0Q/photo.jpg,Ok,5,0,20.26.1,2020-07-11 21:10:18,,
gp:AOqpTOGVO0A5QtAcwyf32s15J4V4pSV7ZcoVIabGJKaR-2PwXb_UZ_i33Oyq8OjLN3sIp8ohT1mpSySNdTn6xz0,Cecelia Romero,https://lh3.googleusercontent.com/a-/AOh14GhDi7JiKDStd9UaQj35Y1R3w1d78f_xEDoA9ktjlA,Excellant App To Shop On Line .So Love The Convience Of Delivery To My Door .The Customer Service Is On Point .Highly Recommend,5,0,20.26.1,2020-07-11 21:00:21,,
gp:AOqpTOGtNbRMGUs0sJzblXLs4JOQgZ6S8fUxK8NNMjrTmyjm5E2gmw_ukbTreUW4IKScC1kssdHxzQZEZVy0lm8,Richard Hammond,https://lh3.googleusercontent.com/-ZsCc0igoKhA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucndCh4a9HULZOop8mjjHBNFr86x1w/photo.jpg,"After update, app will not work. Very frustrating!",1,0,20.26.1,2020-07-11 20:53:57,,
gp:AOqpTOGTZXeYq1CHRBAWVn2S5Kw2YNPGTuq4v8_NCZq7VdPUExEf5A9KM22YX0BLzpBVCPXNBQEddgJ9KMkMpoo,Arquimedes Ota,https://play-lh.googleusercontent.com/-94yd3yp0HG8/AAAAAAAAAAI/AAAAAAAAAEo/AMZuuckuimURVA4lZ8F4PodFjDKenRVdZg/photo.jpg,Perfect,5,0,20.26.1,2020-07-11 20:37:46,,
gp:AOqpTOFkd6yHQcUH0-saSfMPH9bFaiC414XqxMwZ-9aLQYFo5lUuk-ogTrCbxA2zVP_OvLMprntmSFuhVr5-9qU,Anne Cafer,https://play-lh.googleusercontent.com/-5pPGahRnQgs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmbR2yk9OS_c7ZbavSU-hGGH2fLxw/photo.jpg,Awful. Super slow. And randomly empties your cart. Frustrating enough that we just buy groceries at kroger becaise its not worth going into walmart and the app takes more time to navigate than it does to just shop,1,1,20.26.1,2020-07-11 20:37:20,,
gp:AOqpTOE0sut97RLTmIJDod8AgLyPqV3trapT6Oz7-XPniKor60wTi0H7ByEIebos18XMJVYme2rr8UySS7Z-PWI,C B,https://play-lh.googleusercontent.com/-aCJhA_KpoRQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclqsnDnd53d9GTAnifxuKRdfJFqhA/photo.jpg,"I liked the internet site better, did not have to toggle back and forth between screens, they were both on 1 screen. I could see my everything go in to my cart as I ordered it. Also, why don't you smart app builders make it landscape also. When you are arthritic like I am, it is much harder to hold vertically. Most of the time, you can only hold the tablet with 1 hand. Not crazy about it.",2,35,20.26.1,2020-07-11 20:35:36,,
gp:AOqpTOEGSf9_1lT3a-Z6Zp2Vj0-qbAsY_iqX1ZwKqAVqfeQiDpLYMN9FW70-yNZJM2tXZTBbcHhOODxS6T1_Mdo,Jomara Sanchez,https://play-lh.googleusercontent.com/-HQRgK_E3Bo0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngcA1HS8iCHBEDYn-QHoLP8x_ASw/photo.jpg,App stays stuck and won't even open.,1,0,20.26.1,2020-07-11 20:33:06,,
gp:AOqpTOFjTf_sdT4mOOpi6BOZOQbVzNdMbSi4IVSRgaZWaZL_pfCOXAqpd6igGlhlnDPItTtmXaRLVF7TA95hIGk,Kristen Wernecke,https://lh3.googleusercontent.com/a-/AOh14GjIWLX7C44qLbSMzUJlYDbOl4I0vawcPRqsfFxoOQ,Annoyed. I've been ordering from this app for months and suddenly I'm unable to get past checkout. Keeps saying I need to redo it over again although I KNOW I just entered my info in. Whatever this update is you basically broke the app so thanks guys 😠,1,1,20.26.1,2020-07-11 20:31:53,,
gp:AOqpTOFQZClRUOCd-be2evMltgZzT1hqr1TLBwzU9NWWf3BcfKD4h0Jj3cY4QYI1-018J-DnCiEZiJ79Ijp0PZw,Amreshkumar Mishra,https://lh3.googleusercontent.com/a-/AOh14GiiXAH5fEkXUxP_B9Bw70rb7N4Ld-n9Al27pdFbYA,On time delivery. That's great.,5,0,20.26.1,2020-07-11 20:29:09,,
gp:AOqpTOFP2BdmxDuaA8od0SBz1x7Zs57IIagb-XB2nGjLLqYa_cRhtqSs-rNlr8-FkDlHuIjddEq1RTpDgaE2CRw,Colleen Fuentes,https://lh3.googleusercontent.com/a-/AOh14Gips-3nw_s8WL7FsA-s7F7VL4ZW3YOqUqCRQtMcVQ,"Ever since the merge it has been terrible. I can't check out, it keeps rerouting me to the choose payment screen.",1,0,20.26.1,2020-07-11 20:24:18,,
gp:AOqpTOGMVVLKCcvsJJzUXGvOiWCZVdwsJhjieZ0uyYSVxmO6rCkFt4peJffU8EOQncvZzdpkKpE9Rdhk42Jx-2k,Laura Hostetter,https://lh3.googleusercontent.com/a-/AOh14GjGKKBmufQHhDPcBRwyG_L2OSSJzFQXP1SFUfewww,Never lets me check in,1,0,20.26.1,2020-07-11 20:09:38,,
gp:AOqpTOEz2Ql4VFTP7KsqAlN-5MLrMLUYOypEVVb2-F_mFDj3aRYBcPjprMk5JexR1jAPVI-kyvVl58CZclFZnaI,Shayla Belland,https://lh3.googleusercontent.com/a-/AOh14GgpdK9pxGcY6SQ60UuyrDILEGxgqcUnFzyX5_WRRg,Latest app update has caused the app to no longer work correctly for me. Please fix! I'm happy to share details if it'd help.,1,1,20.26.1,2020-07-11 20:07:16,,
gp:AOqpTOHD-EOJ_ptvGjXjtlNsTL4kLT9eFt7pfDKk7rfOqSQ0pJo4e60rZEFP5lH02OB8aPqx9eDyrnW2xhkVxy0,Inversiones Hexasystem,https://play-lh.googleusercontent.com/-lf1Zr1DmK5g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0IxZFt0uVXhDTSlTwQASy31nl7A/photo.jpg,Don't work in Android 10,1,0,,2020-07-11 20:07:04,,
gp:AOqpTOETmEaQSjwcx0LfngTYMRSpItVhNR6bWY-pZf-Wsaez6fGRpGRurjKFZpW67w5byrLlCBUvIR3hUhyV1Ek,Amy Bays,https://play-lh.googleusercontent.com/-U5BiKXMSavc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclL3FX8KjvHGtV9nFXRzlhX8Q3HNA/photo.jpg,This app has been having issues for a few days now. It is horrible.,2,3,20.26.1,2020-07-11 20:02:34,,
gp:AOqpTOHFIIjQzkdJN8X9AeLIqH6dTxlsAYu76ZilqK_p2ijMKgJGuoaFvO_edZy5V98qsWv9ie3pcZHlnFMmuw0,Sherry Pylant,https://lh3.googleusercontent.com/a-/AOh14Gi9im3zTfvRyIhNfNElYRsGdHGR8LvSnOX5ZO8g1g,This app is nothing like previous grocery app!!! Cant get anything to work half the time..such a let down,1,0,20.26.1,2020-07-11 19:51:40,,
gp:AOqpTOFbiu7nOxByAyUeXhwEZ1xrU2En1WZuMUMIdJHOFaonTF9XyphMu1U9BmIRNVNit5HxghnhLHrz1qVSw6Q,Florence Moses,https://play-lh.googleusercontent.com/-Cbufso-jOo4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTE4g-siKELqetjp_TRpuK-tn6aw/photo.jpg,Like,5,0,20.19,2020-07-11 19:48:04,,
gp:AOqpTOFb0K5QCIP-sM5QHz4j1M-Ipv95CrVdM_Ji_8InvQACQC5GP5vP4gfzLUJC1rT-XXrZIe7jV33IhET2eyE,LD Bllosser,https://lh3.googleusercontent.com/a-/AOh14Gg0h4vr52H-yCSaqDkLODE8LZAMR7ctw7DYcWhmRA,Over all fairly well most of the time..,4,0,20.25,2020-07-11 19:32:39,,
gp:AOqpTOFu39_OnwcUW5M5P8FqQ1zUhGeUC5k0wKUlqrqSeAQ96einVVlPA05kfKKYYw-Vzxer3MveITZjyjeJOLk,Shannon Amell,https://lh3.googleusercontent.com/a-/AOh14GjaS-EFRIaP3OaaQKRfwcsDGtVEX7q_7cVCyM2F,I have installed the app 2 or 3 times. It never would load! I don't even know what it will do.,1,0,20.26.1,2020-07-11 19:31:47,,
gp:AOqpTOH-glumWIjDPISQRrEHZz3abJoE2D1aSJGtxLgJVbzR2WT-pn4UqGfai5l_JpMWK-5si62NWD4suS9FxEg,Debbie Vallin,https://lh3.googleusercontent.com/a-/AOh14GgysitdduUJZhOKR8B7WL48n0PdLU1KZ8sumjVY,Great! I was able to price check items that I could not find prices for in the store. I will keep using the app!,4,0,20.26.1,2020-07-11 19:28:05,,
gp:AOqpTOGTmpqSxrSFJMbdnywnf0zlTo52IsPOYERbLapeux11N9c-X2z_I6e5jHctkPVhGHWXmT0JQ12KHk81y-Q,blitzer,https://lh3.googleusercontent.com/a-/AOh14Gj038wJ39z35vQkAUlVgk5ZNCHm3kp_OlX26mYgcQ,"A Train Wreck! Please put back the old grocery app. This app is a disaster. I'm still waiting for 3 different grocery deliveries to post & get $60 that's been on hold for over a month. I've called customer support only to tell me to contact Postmates!? I paid $9.98 for your service, you contact Postmates, & give me my money you owe me! 2 months is long enough. I will be contacting consumer reports as I can't get anyone to resolve this mess.",1,10,20.26.1,2020-07-11 19:22:53,,
gp:AOqpTOFLeaNVDxcEZS63ZOB2ssEAJnZgvIvUCWCXAQsz8jRisgqFQWH4AG4f54bPKEdTX2Vr3SyrVH1s303CH9o,Sivilia Martin,https://lh3.googleusercontent.com/a-/AOh14GgOT3LslO8Rr6SNOMcmhR1KIC6vngMZV6pHFV4S,The app keeps crashing 😡.,1,0,20.26.1,2020-07-11 18:42:03,,
gp:AOqpTOFUQH7sleQwxCgMO39eN0nAyEUqvrARPucFFp9kVxrRH1ywz5uiMhoS96v20W5-KhoGXeXwrrA-IztPFFU,NoTMeitZyoU,https://lh3.googleusercontent.com/-wWVlZ031e9o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQ57sUmVjTYx5erinXt1jX7eLvLA/photo.jpg,"Trash, use Amazon",1,0,20.26.1,2020-07-11 18:27:15,,
gp:AOqpTOHqEeCXZtXbk4PoOgUgnfPbWrH_MPXBxfCHgwU5C1UVhmYmA8tDYQ-X4xu4T6FnXluOAdVEUPVBHOg08v0,Nick Moore,https://play-lh.googleusercontent.com/-uoHPNEepQE0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclWYT_1p0Fii-5zYnzT6smS6PdNqQ/photo.jpg,I love walmart,5,0,,2020-07-11 18:08:59,,
gp:AOqpTOGYK_K_w2-P5oYPpY7sBV8qZquqI2Z9dIkJohDLCzPYTDQnmnUvODT7Scfta1BdKCDbayw2nD2h-y9nfDo,Dee Nel,https://play-lh.googleusercontent.com/-MbwKnWLYbLg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckrawlf8ISUZhqWHttRd8nTs5oi1w/photo.jpg,"How dare you link my bank card to the account to tell you what my in store purchases are. What a huge violation of privacy regardless of if we can ""turn the feature off"" or not. If I wanted anyone especially a group of strangers to know my every move or purchase and private information I would given it freely without you having to sneak to get it. This is absurd and a blatant disregard for privacy. if someone else orders on my account or Visa versa now the account holder is able to track them.",1,1,20.26.1,2020-07-11 17:49:40,,
gp:AOqpTOECRPvJvU0A1HIlHNX9r1T6WXDkivHxClDUl-uHUBykWlYY92wD9VE2QRgJdAfD32lH0yZ6Tw_jMRPyURA,Joyce Gibson,https://play-lh.googleusercontent.com/-5djfbhZWjH4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclEa0FPNeMbzGNcR98e0Z1oaeClUA/photo.jpg,I like want they have for shopping.,5,0,18.20.2,2020-07-11 17:35:11,,
gp:AOqpTOHQz9WYgAQQ7fjEo5yJ6hynu-FRGa1AxA0GbpqHEMQoiNg7S6TPlPZjEqN1ILDwSXVDiUkKth16b0o4cQg,Daniel Pierre,https://lh3.googleusercontent.com/-gieyGBMg0hg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckiRVbW3Q6YGw7qr_LGd9tJa69Fkw/photo.jpg,Terrible app and service,1,0,20.26.1,2020-07-11 17:17:38,,
gp:AOqpTOEeeHQ_yzqpwa6B4fTUo2r7xgyKw5qR86sMeRpvyaqPdF7rWZ0PN6LGXw_MxUr5LOQlPBeivOgT6bW57QE,susan seachord,https://lh3.googleusercontent.com/-RtJj4l7R3dc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmUHeC5pZ-5ntQrwJUbXMsxRmRLkQ/photo.jpg,Won't open Let,1,0,,2020-07-11 17:06:00,,
gp:AOqpTOFJoIfn3EGGTMm7kUfRM4JJ294yC-_byZdJxGmKhrcLpf0c5fNWUBfkQGouwG_NpqvfCh8EYF8kjpDaDOE,"Red, White and Bill Elliot",https://lh3.googleusercontent.com/a-/AOh14GhCCNqoeN0hY8fINtYFgLklTZ6MFX9plCFa5Q5a,This app is constantly wrong. If you search an item and it says it's in stock then it might be right 25% of the time. Billion dollar company and they can't make sure that the inventory is correct on their app.,1,0,20.26.1,2020-07-11 16:47:27,,
gp:AOqpTOEXczmcCVQOoBSv9h4MFbXodaMYRpC0IFKrvWk4VgF9dFP6WnECFFK7mc5i8fqu-Fx16jSm3B0FrlTxvkk,Debra Cahela,https://lh3.googleusercontent.com/a-/AOh14Gh8dq1uSYtPuwkXp_IGb00sGvz8ZjoNiW59hkIUkQ,"Greatest idea ever. Tap what you want, then go pick it up. LOVE IT BEST FOOD & MISC SHOPPING EVER...",5,0,20.26.1,2020-07-11 16:38:06,,
gp:AOqpTOFJJb2ZyQSdZAf-Tvf_gqQ5CRZ2PApceTC68xjfyg3u3ZM_DUFGDTnzMCK3_HBMo3yWOJCp61RjxddZMEE,Samantha Burgess,https://play-lh.googleusercontent.com/-_gtrb5IFnEo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmukq5FzUQ9K0FdipNfuynTcVEtCg/photo.jpg,"The new version of this app sucks so much. I have no idea why it needed to be changed to begin with. It crashes so much, it takes FOREVER to load anything and it doesn't even tell you if a item is in stock or not.Had to do one star because there isn't a option for No stars at all.",1,4,20.25,2020-07-11 16:34:49,,
